ANO_CONVOCATORIA,CODIGO_PROYECTO,TITULO_PROYECTO,FECHA_APROBACION,ANO_APROBACION,ENTIDAD,CONVOCATORIA,DESCRIPCION_FINANCIACION,PROGRAMA,AREA_TEMATICA,TIPO_PROYECTO,DEPARTAMENTO_ENTIDAD,CIUDAD_ENTIDAD,COD_DANE_ENT,DEPARTAMENTO_PROYECTO,CIUDAD_PROYECTO,COD_DANE_PRY
"2,010","110,651,929,134",IDENTIFICACION MEDIANTE SECUENCIACION DE MUTACIONES ASOCIADAS CON RIESGO HEREDITARIO DE CANCER DE MAMA Y/ OVARIO EN COLOMBIA,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD DEL VALLE - UNIVALLE,519-2010 BANCO PROYECTOS EN SALUD - SALUD PUBLICA,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,ENFERMEDADES NO TRANSMISIBLES,PROYECTO,VALLE DEL CAUCA,CALI,76001,VALLE DEL CAUCA,CALI,76001
"2,010","111,551,929,199",Caracterizacion clinica y etiologica de la Neumonia Adquirida en la Comunidad (NAC) en ninos hospitalizados en el Area metropolitana de Medellin 2011-2013,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD DE ANTIOQUIA - UDEA,519-2010 BANCO PROYECTOS EN SALUD - SALUD PUBLICA,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,Medicina clinica,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
"2,010","821,351,928,989",Caracterizaci¿n molecular de virus sincitial respiratorio circulantes en Colombia 2000 - 2009 y detecci¿n de metapneumovirus en muestras de infecci¿n respiratorias,07/12/2010 12:00:00 AM,"2,010",ASOCIACION COLOMBIANA PARA EL AVANCE DE LA CIENCIA  - ACAC,519-2010 BANCO PROYECTOS EN SALUD - SALUD PUBLICA,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,Basicas biomedicas,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,010","110,151,928,476",Sistemas terapeuticos farmaceuticos de tipo Pelicula Polimerica (SPP) como alternativa de transporte de activos en procesos de control microbiano Modelo Leishmania.,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,519-2010 BANCO PROYECTOS EN SALUD - SALUD PUBLICA,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,Basicas biomedicas,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,010","223,951,928,942",MODELO PARA LA ATENCION Y EL TRATAMIENTO DE LA HEMORRAGIA POR TRAUMA EN COLOMBIA (ENFASIS ENSOLUCIONES DE REANIMACION),07/12/2010 12:00:00 AM,"2,010",FUNDACION CARDIO INFANTIL - F.C.I.,519-2010 BANCO PROYECTOS EN SALUD - SALUD PUBLICA,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,010","120,351,929,189",Evaluacion Economica de un Programa Madre Canguro para la atencion del nino prematuro en Bogota. Estudio de Costo-consecuencia.,07/12/2010 12:00:00 AM,"2,010",PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,519-2010 BANCO PROYECTOS EN SALUD - SALUD PUBLICA,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,010","110,151,929,040",Epidemiology of hepatitis virus in the Colombian Amazon after 15 years of hepatitis B vaccination,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,519-2010 BANCO PROYECTOS EN SALUD - SALUD PUBLICA,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,AMAZONAS,LETICIA,91001
"2,010","120,451,928,996",MODELO DEL ARBOL VASCULAR CORONARIO A PARTIR DE IMAGENES TAC 3D  T PARA CUANTIFICACION DEL PORCENTAJE DE ESTENOSIS CORONARIA EN PRESENCIA DE PLACAS ALTAMENTE CALCIFICADAS,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD DE LOS ANDES - UNIANDES,519-2010 BANCO PROYECTOS EN SALUD - SALUD PUBLICA,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,010","110,151,929,186",Efectividad de la vacuna monovalente contra rotavirus en Colombia en sitios de alta morbilidad y mortalidad por diarrea en Colombia,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,519-2010 BANCO PROYECTOS EN SALUD - SALUD PUBLICA,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,010","111,551,929,011",Caracteristicas de las redes sociales formales e informales de las mujeres embarazadas en parto o puerperio asociadas con la morbilidad obstetrica severa. Medellin 2011,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD DE ANTIOQUIA - UDEA,519-2010 BANCO PROYECTOS EN SALUD - SALUD PUBLICA,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,INFORMACION NO SOLICITADA,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
"2,010","222,851,928,951",Estudios de la membrana de la vacuola parasitofora de Leishmania,07/12/2010 12:00:00 AM,"2,010",CENTRO INTERNACIONAL DE FISICA - CIF,519-2010 BANCO PROYECTOS EN SALUD - SALUD PUBLICA,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,010","110,651,929,042",Evaluacion del impacto de la red de ciclo-rutas en la actividad fisica utilitaria en la poblacion adultade Cali,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD DEL VALLE - UNIVALLE,519-2010 BANCO PROYECTOS EN SALUD - SALUD PUBLICA,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,INFORMACION NO SOLICITADA,PROYECTO,VALLE DEL CAUCA,CALI,76001,VALLE DEL CAUCA,CALI,76001
"2,010","120,451,929,008",Estudio Internacional de Ambiente Construido Actividad Fisica y Obesidad (IPEN) ,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD DE LOS ANDES - UNIANDES,519-2010 BANCO PROYECTOS EN SALUD - SALUD PUBLICA,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,010","337,651,929,037",EVALUACION DEL IMPACTO DE LA PROPIEDAD INTELECTUAL SOBRE EL ACCESO A UN GRUPO DE  MEDICAMENTOS DE RELEVANCIA EN SALUD    PUBLICA PARA COLOMBIA,07/12/2010 12:00:00 AM,"2,010",FUNDACION INSTITUTO PARA LA INVESTIGACION DEL MEDICAMENTO EN LOS SISTEMAS DE SALUD - IFARMA,519-2010 BANCO PROYECTOS EN SALUD - SALUD PUBLICA,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,010","120,351,929,265",EVALUACION DE UN MODELO DE PRESTACION DE SERVICIOS BASADO EN MEDICINA FAMILIAR EN EL PRIMER NIVEL DE ATENCION PARA LA ATENCION DE PACIENTES CON ENFERMEDADES CRONICAS NO TRANSMISIBLES (ECNT).,07/12/2010 12:00:00 AM,"2,010",PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,519-2010 BANCO PROYECTOS EN SALUD - SALUD PUBLICA,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,INFORMACION NO SOLICITADA,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,010","111,251,929,083",EFECTOS GENOTOXICOS Y CITOTOXICOS EN PERSONAS EXPUESTAS A METALES PRESENTES EN EL AGUA DE  BEBIDA EN LA REGION DE LA MOJANA Y LA CUENCA DEL RIO SAN JORGE EN LOS DEPARTAMENTOS DE CORDOBA Y SUCRE.,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD DE CORDOBA - UNICOR,519-2010 BANCO PROYECTOS EN SALUD - REGIONAL,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,SALUD Y COMUNIDAD,PROYECTO,CORDOBA,MONTERIA,23001,CORDOBA,MONTERIA,23001
"2,010","112,451,929,053",Caracterizacion de la respuesta de celulas secretoras de anticuerpos circulantes totales y especificas de virus dengue en ninos infectados naturalmente y su relacion con la severidad de la enfermedad,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD SURCOLOMBIANA - USCO,519-2010 BANCO PROYECTOS EN SALUD - REGIONAL,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,ENFERMEDADES TRANSMISIBLES,PROYECTO,HUILA,NEIVA,41001,HUILA,NEIVA,41001
"2,010","112,451,929,026",MARCADORES DE DENGUE SEVERO IMPORTANCIA Y POSIBLE USO PARA INTERVENCION CLINICA,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD SURCOLOMBIANA - USCO,519-2010 BANCO PROYECTOS EN SALUD - REGIONAL,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,ENFERMEDADES TRANSMISIBLES,PROYECTO,HUILA,NEIVA,41001,HUILA,NEIVA,41001
"2,010","110,351,929,123",MUTACION EN LOS GENES DE RESISTENCIA ANTIMICROBIANA EN H. pylori Y SU RELACION CON LA VIRULENCIA,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD DEL CAUCA - UNICAUCA,519-2010 BANCO PROYECTOS EN SALUD - REGIONAL,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,ENFERMEDADES TRANSMISIBLES,PROYECTO,CAUCA,POPAYAN,19001,CAUCA,POPAYAN,19001
"2,010","110,351,929,136",Helicobacter pylori alteraciones epigeneticas susceptibilidad genetica y su relacion con la carcinogenesis gastrica en la poblacion Caucana.,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD DEL CAUCA - UNICAUCA,519-2010 BANCO PROYECTOS EN SALUD - REGIONAL,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,ENFERMEDADES TRANSMISIBLES,PROYECTO,CAUCA,POPAYAN,19001,CAUCA,POPAYAN,19001
"2,010","112,451,929,049",Identificacion de las celulas productoras de citoquinas circulantes naturalmente inducidas en ninos infectados con virus dengue y su asociacion con la severidad clinica,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD SURCOLOMBIANA - USCO,519-2010 BANCO PROYECTOS EN SALUD - REGIONAL,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,ENFERMEDADES TRANSMISIBLES,PROYECTO,HUILA,NEIVA,41001,HUILA,NEIVA,41001
"2,010","111,351,928,976",VALIDACI¿N EXPERIMENTAL DE DOS APROXIMACIONES COMPUTACIONALES PARA LA PREDICCI¿N DE PROTEINAS DE ADHESI¿N DE Toxoplasma gondii,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD DEL QUINDIO - UNIQUINDIO,519-2010 BANCO PROYECTOS EN SALUD - REGIONAL,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,ENFERMEDADES NO TRANSMISIBLES,PROYECTO,QUINDIO,ARMENIA,63001,QUINDIO,ARMENIA,63001
"2,010","111,051,929,097",EFECTOS DE ADIPOCINAS EN LAS CONCENTRACIONES DE CALCIO Y pH INTRACELULARES EN CONDROCITOS ARTICULARES HUMANOS PROVENIENTES DE CARTILAGO NORMAL Y OSTEOARTROSICO,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP,519-2010 BANCO PROYECTOS EN SALUD - REGIONAL,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,ENFERMEDADES NO TRANSMISIBLES,PROYECTO,RISARALDA,PEREIRA,66001,RISARALDA,PEREIRA,66001
"2,010","110,351,929,119",ATEROSCLEROSIS INTERACCION ENTRE FACTORES DE RIESGO POLIMORFISMOS GENETICOS Y ANCESTRIA,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD DEL CAUCA - UNICAUCA,519-2010 BANCO PROYECTOS EN SALUD - REGIONAL,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,ENFERMEDADES NO TRANSMISIBLES,PROYECTO,CAUCA,POPAYAN,19001,CAUCA,POPAYAN,19001
"2,010","121,551,929,033",Asociacion entre Niveles de IgE anti Ascaris Lumbricoides (AL) y deficiencia de Vitamina D con Asma Alergica. Un estudio en paciente pediatricos residentes en asentamientos marginados en cuatro ciudades del Caribe Colombiano,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD DEL NORTE - UNINORTE,519-2010 BANCO PROYECTOS EN SALUD - REGIONAL,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,ENFERMEDADES NO TRANSMISIBLES,PROYECTO,ATLANTICO,BARRANQUILLA,08001,ATLANTICO,BARRANQUILLA,08001
"2,010","110,751,928,910",Caracterizaci¿n Epidemiol¿gica Microbiol¿gica y Molecular de Staphylococcus aureus Causante de Infecciones Pedi¿tricas Adquiridas en la Comunidad en la Ciudad de Cartagena de Indias,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD DE CARTAGENA,519-2010 BANCO PROYECTOS EN SALUD - REGIONAL,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,Medicina clinica,PROYECTO,BOLIVAR,CARTAGENA DE INDIAS,13001,BOLIVAR,CARTAGENA DE INDIAS,13001
"2,010","121,551,929,027",Asociacion de Fenotipos clinicos de Asma Alergica pediatrica con el polimorfismo del Receptor (VDR) de la Vitamina D. Identificacion de Variantes Geneticas de Riesgo en Escolares.,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD DEL NORTE - UNINORTE,519-2010 BANCO PROYECTOS EN SALUD - REGIONAL,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,Medicina clinica,PROYECTO,ATLANTICO,BARRANQUILLA,08001,ATLANTICO,BARRANQUILLA,08001
"2,010","112,951,929,257",DETERMINACION DE LA VARIABILIDAD GENETICA ENTRE POBLACIONES DE Aedes (Stegomyia) aegypti (Diptera Culicidae) VECTOR DEL VIRUS DEL DENGUE EN COLOMBIA.,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD DE SUCRE,519-2010 BANCO PROYECTOS EN SALUD - REGIONAL,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,Basicas biomedicas,PROYECTO,SUCRE,SINCELEJO,70001,SUCRE,SINCELEJO,70001
"2,010","111,351,929,258",Vias de procesamiento antigenico y senalizacion intracelular para el peptido 2017 de la proteina P30 de Toxoplasma gondii,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD DEL QUINDIO - UNIQUINDIO,519-2010 BANCO PROYECTOS EN SALUD - REGIONAL,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,Basicas biomedicas,PROYECTO,QUINDIO,ARMENIA,63001,QUINDIO,ARMENIA,63001
"2,010","112,451,929,150",Evaluacion del efecto cognitivo y comportamental de la aplicacion de un programa de intervencion neurocognitivo en ninos de 10 a 13 anos en situacion de riesgo frente al trastorno disocial de la conducta pertenecientes a la comuna 6 7 8 9 10 de la ciudad de Neiva,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD SURCOLOMBIANA - USCO,519-2010 BANCO PROYECTOS EN SALUD - REGIONAL,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,INFORMACION NO SOLICITADA,PROYECTO,HUILA,NEIVA,41001,HUILA,NEIVA,41001
"2,010","110,551,929,038",Metaciclogenesis in vivo e in vitro de dos subpoblaciones de Trypanosoma cruzi I (Ia y Id) para evaluacion de la capacidad vectorial de Rhodnius prolixus R. pallescens R. colombiensis y Triatoma dimidiata en Colombia.,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD DEL TOLIMA,519-2010 BANCO PROYECTOS EN SALUD - REGIONAL,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,INFORMACION NO SOLICITADA,PROYECTO,TOLIMA,IBAGUE,73001,TOLIMA,IBAGUE,73001
"2,010","110,751,928,634",Busqueda de Bioinsecticidas contra Larvas de Mosquitos Transmisores de Dengue y Fiebre Amarilla,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD DE CARTAGENA,519-2010 BANCO PROYECTOS EN SALUD - REGIONAL,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,INFORMACION NO SOLICITADA,PROYECTO,BOLIVAR,CARTAGENA DE INDIAS,13001,BOLIVAR,CARTAGENA DE INDIAS,13001
"2,010","112,951,929,253",Rickettsiosis en el Caribe Colombiano seroprevalencia en humanos ixodofauna e infeccion natural con Rickettsia en el departamento de Sucre Colombia.,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD DE SUCRE,519-2010 BANCO PROYECTOS EN SALUD - REGIONAL,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,INFORMACION NO SOLICITADA,PROYECTO,SUCRE,SINCELEJO,70001,SUCRE,SINCELEJO,70001
"2,010","121,951,928,192",Enfermedades cardiovasculares y desigualdad social en los municipios del Eje Cafetero,07/12/2010 12:00:00 AM,"2,010",UNIVERSIDAD AUTONOMA DE MANIZALES - UAM,519-2010 BANCO PROYECTOS EN SALUD - REGIONAL,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,INFORMACION NO SOLICITADA,PROYECTO,CALDAS,MANIZALES,17001,CALDAS,MANIZALES,17001
"2,010","121,552,128,896",Construccion de un modelo para el desarrollo de una conciencia salubrista,14/12/2010,"2,010",UNIVERSIDAD DEL NORTE - UNINORTE,521-2010 Banco de Proyectos de Investigacion Cientifica o Tecnologica - ano 2010,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE ESTUDIOS CIENTIFICOS EN EDUCACION,CONCEPTUALIZACION DEL SISTEMA NACIONAL DE INNOVACION EDUCATIVA,PROYECTO,ATLANTICO,BARRANQUILLA,08001,ATLANTICO,BARRANQUILLA,08001
"2,010","110,852,128,309",Autorregulacion del aprendizaje en ambientes web,14/12/2010,"2,010",UNIVERSIDAD PEDAGOGICA NACIONAL - U.P.N.,521-2010 Banco de Proyectos de Investigacion Cientifica o Tecnologica - ano 2010,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE ESTUDIOS CIENTIFICOS EN EDUCACION,ESTUDIOS COMPARADOS EN EDUCACION,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,010","110,652,128,281",Molecular Characterization of Resistance in Cassava (Manihot esculenta Crantz) to attack the green mite (Mononychellus tanojoa) a proteomics approach.,16/12/2010,"2,010",UNIVERSIDAD DEL VALLE - UNIVALLE,521-2010 Banco de Proyectos de Investigacion Cientifica o Tecnologica - ano 2010,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE BIOTECNOLOGIA,BIOTECNOLOGIA,PROYECTO,VALLE DEL CAUCA,CALI,76001,VALLE DEL CAUCA,CALI,76001
"2,010","111,952,128,406",Servicio de monitoreo remoto para tamizaje clinico en la carceles de la ciudad de Manizales,23/12/2010,"2,010",UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MANIZALES,521-2010 Banco de Proyectos de Investigacion Cientifica o Tecnologica - ano 2010,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE ELECTRONICA TELECOMUNICACIONES E INFORMATICA,SOFTWARE Y TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,PROYECTO,CALDAS,MANIZALES,17001,CALDAS,MANIZALES,17001
"2,010","110,352,128,462",USABILITV FRAMEWORK PARA LA EVALUACION DESDE LA PERSPECTIVA DE USABILIDAD DE LOS SERVICIOS PARA SOPORTAR PROCESOS EDUCATIVOS EN ENTORNOS DE TELEVISION DIGITAL INTERACTIVA.,23/12/2010,"2,010",UNIVERSIDAD DEL CAUCA - UNICAUCA,521-2010 Banco de Proyectos de Investigacion Cientifica o Tecnologica - ano 2010,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE ELECTRONICA TELECOMUNICACIONES E INFORMATICA,SOFTWARE Y TECNOLOGIAS DE INFORMACION Y COMUNICACIONES,PROYECTO,CAUCA,POPAYAN,19001,CAUCA,POPAYAN,19001
"2,010","123,352,128,557",GENETICA MOLECULAR DE RITMOS CIRCADIANOS EN UNA MUESTRA DE INDIVIDUOS SANOS EN BOGOTA COLOMBIA,15/12/2010,"2,010",UNIVERSIDAD ANTONIO NARINO - SEDE BOGOTA - U.A.N.,521-2010 Banco de Proyectos de Investigacion Cientifica o Tecnologica - ano 2010,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,Basicas biomedicas,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,010","120,452,128,554",DISE¿O DE ESTRATEGIAS UTILES EN LA PREDICCI¿N ESTRUCTURAL DE LA PROTE¿NA CagA DE HELICOBACTER PYLORI PARTIENDO DE UNA CARACTERIZACI¿N BIOINFORM¿TICA Y DE ENSAYOS DE DOCKING MOLECULAR,15/12/2010,"2,010",UNIVERSIDAD DE LOS ANDES - UNIANDES,521-2010 Banco de Proyectos de Investigacion Cientifica o Tecnologica - ano 2010,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL EN CIENCIAS BASICAS,Basicas biomedicas,PROYECTO,BOGOTA D. C.,BOGOTA D.C.,11001,BOGOTA D. C.,BOGOTA D.C.,11001
"2,010","110,652,128,727",PENSAMIENTO GEOMETRICO INFANTIL Y USO DE MAPAS COMO ARTEFACTOS SIMBOLICOS PARA LA REPRESENTACION DEL ESPACIO EN SRP Y MUSEOS,14/12/2010,"2,010",UNIVERSIDAD DEL VALLE - UNIVALLE,521-2010 Banco de Proyectos de Investigacion Cientifica o Tecnologica - ano 2010,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE ESTUDIOS CIENTIFICOS EN EDUCACION,Ensenanza de las ciencias,PROYECTO,VALLE DEL CAUCA,CALI,76001,VALLE DEL CAUCA,CALI,76001
"2,010","110,652,129,380",Saberes y Disciplinas Escolares en Colombia,14/12/2010,"2,010",UNIVERSIDAD DEL VALLE - UNIVALLE,521-2010 Banco de Proyectos de Investigacion Cientifica o Tecnologica - ano 2010,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE ESTUDIOS CIENTIFICOS EN EDUCACION,Historia de la educacion,PROYECTO,VALLE DEL CAUCA,CALI,76001,VALLE DEL CAUCA,CALI,76001
"2,010","111,552,128,310",Hacia una historia de las relaciones entre la pedagogia y el psicoanalisis en Colombia 1970-2010,14/12/2010,"2,010",UNIVERSIDAD DE ANTIOQUIA - UDEA,521-2010 Banco de Proyectos de Investigacion Cientifica o Tecnologica - ano 2010,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE ESTUDIOS CIENTIFICOS EN EDUCACION,Historia de la educacion,PROYECTO,ANTIOQUIA,MEDELLIN,05001,ANTIOQUIA,MEDELLIN,05001
"2,010","113,152,128,816",El conocimiento y analisis didactico una posibilidad de integracion curricular en la formacion de profesores de matematicas,14/12/2010,"2,010",UNIVERSIDAD DE LA AMAZONIA,521-2010 Banco de Proyectos de Investigacion Cientifica o Tecnologica - ano 2010,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE ESTUDIOS CIENTIFICOS EN EDUCACION,Curriculo,PROYECTO,CAQUETA,FLORENCIA,18001,CAQUETA,FLORENCIA,18001
"2,010","111,752,129,353",SIMUL-AMP Evaluaci¿n integral del papel ecol¿gico y socio-econ¿mico de ¿reas Marinas Protegidas en el mar Caribe de Colombia mediante modelos ecosist¿micos de simulaci¿n espacial,14/12/2010,"2,010",UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA,521-2010 Banco de Proyectos de Investigacion Cientifica o Tecnologica - ano 2010,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIAS DEL MAR Y LOS RECURSOS HIDROBIOLOGICOS,Estructura y funcion de ecosistemas,PROYECTO,MAGDALENA,SANTA MARTA,47001,MAGDALENA,SANTA MARTA,47001
"2,010","111,752,129,352",CONDRICTIOS Evaluaci¿n de la pesca de Condrictios en el Caribe de Colombia atributos bioecol¿gicos socioecon¿micos y pesqueros para la conservaci¿n y manejo del recurso en la regi¿n,14/12/2010,"2,010",UNIVERSIDAD DEL MAGDALENA - UNIMAGDALENA,521-2010 Banco de Proyectos de Investigacion Cientifica o Tecnologica - ano 2010,RECUPERACION CONTINGENTE,PROGRAMA NACIONAL DE CIENCIAS DEL MAR Y LOS RECURSOS HIDROBIOLOGICOS,Estructura y funcion de ecosistemas,PROYECTO,MAGDALENA,SANTA MARTA,47001,MAGDALENA,SANTA MARTA,47001
